word,indicativeness
nausious,4.401099988372847e-06
civil,4.401099988372847e-06
obsolete,4.401099988372847e-06
low-class,4.401099988372847e-06
unedible,4.401099988372847e-06
direct-tv,4.401099988372847e-06
required,4.401099988372847e-06
worrisome,4.401099988372847e-06
aggravated,4.401099988372847e-06
gel-manicure,4.401099988372847e-06
pasty,4.401099988372847e-06
tapped,4.401099988372847e-06
sushi.,4.401099988372847e-06
guerilla,4.401099988372847e-06
global,4.401099988372847e-06
impartial,4.401099988372847e-06
punitive,4.401099988372847e-06
non-alcohol,4.401099988372847e-06
sadistic,4.401099988372847e-06
organizational,4.401099988372847e-06
solicitous,4.401099988372847e-06
non-shrimp,4.401099988372847e-06
subject,4.401099988372847e-06
differnt,4.401099988372847e-06
aghast,4.401099988372847e-06
unwoke,4.401099988372847e-06
two-way,4.401099988372847e-06
jucy,4.401099988372847e-06
erratic-ranging,4.401099988372847e-06
catty,4.401099988372847e-06
mid-priced,4.401099988372847e-06
threatening,4.401099988372847e-06
predatory,4.401099988372847e-06
cut,4.401099988372847e-06
costly,4.401099988372847e-06
unstocked,4.401099988372847e-06
self-help,4.401099988372847e-06
eggspensive,4.401099988372847e-06
------------------------------------------------------------------------,4.401099988372847e-06
barefoot,4.401099988372847e-06
up-charge,4.401099988372847e-06
1pm,4.401099988372847e-06
drawn-out,4.401099988372847e-06
has-been,4.401099988372847e-06
looooong,4.401099988372847e-06
dumber,4.401099988372847e-06
ambivalent,4.401099988372847e-06
45-second,4.401099988372847e-06
grizzled,4.401099988372847e-06
ultra-high,4.401099988372847e-06
disapointing,4.401099988372847e-06
pervy,4.401099988372847e-06
s***,4.401099988372847e-06
frickin,4.401099988372847e-06
menial,4.401099988372847e-06
a$$ho&e,4.401099988372847e-06
inebriated,4.401099988372847e-06
pleural,4.401099988372847e-06
corrected,4.401099988372847e-06
legged,4.401099988372847e-06
fucken,4.401099988372847e-06
blacker,4.401099988372847e-06
differant,4.401099988372847e-06
indecorous,4.401099988372847e-06
alright.,4.401099988372847e-06
$25,4.401099988372847e-06
junior,4.401099988372847e-06
update/sanitize,4.401099988372847e-06
uncharitable,4.401099988372847e-06
disgraceful,4.401099988372847e-06
forth,4.401099988372847e-06
unappreciated,4.401099988372847e-06
enjoyble,4.401099988372847e-06
reiki-like,4.401099988372847e-06
blazin,4.401099988372847e-06
6am-11am,4.401099988372847e-06
wannabee,4.401099988372847e-06
clear.,4.401099988372847e-06
hellish,4.401099988372847e-06
incomplete,4.401099988372847e-06
non-fat,4.401099988372847e-06
mandarin-speaking,4.401099988372847e-06
hard-earned,4.401099988372847e-06
bold-faced,4.401099988372847e-06
unusable,4.401099988372847e-06
undone,4.401099988372847e-06
pixelated,4.401099988372847e-06
dented,4.401099988372847e-06
bunless,4.401099988372847e-06
interocular,4.401099988372847e-06
bottle-typical,4.401099988372847e-06
empirical,4.401099988372847e-06
unfit,4.401099988372847e-06
flu/strep/pneumonia,4.401099988372847e-06
delivered,4.401099988372847e-06
perforated,4.401099988372847e-06
rly,4.401099988372847e-06
folksy,4.401099988372847e-06
grisly,4.401099988372847e-06
geeze,4.401099988372847e-06
vulgar,4.401099988372847e-06
salt/soy,4.401099988372847e-06
marital,4.401099988372847e-06
quarter-sized,4.401099988372847e-06
highlight-lowlight,4.401099988372847e-06
ratty,4.401099988372847e-06
cajun-inspired,4.401099988372847e-06
overall...so-so,4.401099988372847e-06
re-schedule,4.401099988372847e-06
sanfratello,4.401099988372847e-06
evicted,4.401099988372847e-06
abject,4.401099988372847e-06
$1140,4.401099988372847e-06
favourable,4.401099988372847e-06
unwelcomed,4.401099988372847e-06
hillbilly,4.401099988372847e-06
aweful,4.401099988372847e-06
-----------------------------------------------------------------------------------------------,4.401099988372847e-06
drivethru,4.401099988372847e-06
1st(and,4.401099988372847e-06
fees-the,4.401099988372847e-06
inspirational,4.401099988372847e-06
interracial,4.401099988372847e-06
browner,4.401099988372847e-06
new-build,4.401099988372847e-06
brooklyn,4.401099988372847e-06
diplomatic,4.401099988372847e-06
principal,4.401099988372847e-06
peppermint,4.401099988372847e-06
non-resident,4.401099988372847e-06
rebelplace,4.401099988372847e-06
fav.,4.401099988372847e-06
jumpy,4.401099988372847e-06
patient/family,4.401099988372847e-06
factual,4.401099988372847e-06
loose,4.288575732837008e-06
epic,4.279359987037983e-06
pretentious,4.255790881945476e-06
impossible,4.015621810024756e-06
louder,3.9291270450887495e-06
trivial,3.9291270450887495e-06
frizzy,3.9291270450887495e-06
safest,3.9291270450887495e-06
avian,3.9291270450887495e-06
regional,3.9291270450887495e-06
bleh,3.9291270450887495e-06
8th,3.9291270450887495e-06
frustrating,3.9291270450887495e-06
anti,3.9291270450887495e-06
longtime,3.9291270450887495e-06
snooty,3.9291270450887495e-06
upcoming,3.9291270450887495e-06
yucky,3.9291270450887495e-06
unruly,3.9291270450887495e-06
shameful,3.9291270450887495e-06
freakin,3.9291270450887495e-06
vulnerable,3.9291270450887495e-06
unsuccessful,3.9291270450887495e-06
13th,3.9291270450887495e-06
lost,3.9291270450887495e-06
ongoing,3.9291270450887495e-06
optimistic,3.9291270450887495e-06
inexperienced,3.9291270450887495e-06
semi,3.9291270450887495e-06
romantic,3.6372697130565153e-06
pale,3.5987382046636537e-06
outer,3.5987382046636537e-06
bubbly,3.5987382046636537e-06
lengthy,3.5987382046636537e-06
canned,3.5987382046636537e-06
sole,3.5987382046636537e-06
depressing,3.5987382046636537e-06
noticeable,3.5987382046636537e-06
simple,3.56697373707914e-06
loved,3.545515841670104e-06
prime,3.260755651871848e-06
lower,3.140077773691917e-06
default,2.95949348625865e-06
latino,2.95949348625865e-06
torn,2.95949348625865e-06
heartbroken,2.95949348625865e-06
minus,2.95949348625865e-06
sweaty,2.95949348625865e-06
deluxe,2.95949348625865e-06
7th,2.95949348625865e-06
desirable,2.95949348625865e-06
darn,2.95949348625865e-06
pre-packaged,2.95949348625865e-06
permanent,2.95949348625865e-06
utter,2.95949348625865e-06
commercial,2.95949348625865e-06
deeper,2.95949348625865e-06
imaginable,2.95949348625865e-06
responsive,2.925116086722227e-06
eager,2.925116086722227e-06
proper,2.859296014334417e-06
alive,2.8590504885580052e-06
16th,2.8384116382814448e-06
hotter,2.8384116382814448e-06
abysmal,2.8384116382814448e-06
german,2.8384116382814448e-06
understaffed,2.8384116382814448e-06
detailed,2.8384116382814448e-06
pro,2.8384116382814448e-06
ours,2.8384116382814448e-06
careful,2.6584925301288636e-06
polish,2.6296379043106795e-06
pre-cooked,2.5579313052561737e-06
kothu,2.5579313052561737e-06
big.,2.5579313052561737e-06
$100,2.5579313052561737e-06
one-time,2.5579313052561737e-06
counterproductive,2.5579313052561737e-06
civic,2.5579313052561737e-06
hurricane,2.5579313052561737e-06
wobbly,2.5579313052561737e-06
uptempo,2.5579313052561737e-06
non-alcoholic,2.5579313052561737e-06
connecticut,2.5579313052561737e-06
workable,2.5579313052561737e-06
newish,2.5579313052561737e-06
-too,2.5579313052561737e-06
foolish,2.5579313052561737e-06
scorched,2.5579313052561737e-06
gruff,2.5579313052561737e-06
dizzy,2.5579313052561737e-06
update-called,2.5579313052561737e-06
tempura,2.5579313052561737e-06
compatible,2.5579313052561737e-06
torture,2.5579313052561737e-06
carnival,2.5579313052561737e-06
dissappointed,2.5579313052561737e-06
faded,2.5579313052561737e-06
murky,2.5579313052561737e-06
flavoured,2.5579313052561737e-06
minced,2.5579313052561737e-06
28th,2.5579313052561737e-06
grayish,2.5579313052561737e-06
fearful,2.5579313052561737e-06
rediculous,2.5579313052561737e-06
choppy,2.5579313052561737e-06
designed,2.5579313052561737e-06
anal,2.5579313052561737e-06
farthest,2.5579313052561737e-06
repeated,2.5579313052561737e-06
submissive,2.5579313052561737e-06
vain,2.5579313052561737e-06
dour,2.5579313052561737e-06
retired,2.5579313052561737e-06
overloaded,2.5579313052561737e-06
well-rolled,2.5579313052561737e-06
over-sauced,2.5579313052561737e-06
peachy,2.5579313052561737e-06
non-stop,2.5579313052561737e-06
uninspired,2.5579313052561737e-06
bearded,2.5579313052561737e-06
uninterested,2.5579313052561737e-06
cactus,2.5579313052561737e-06
uglier,2.5579313052561737e-06
southeast,2.5579313052561737e-06
metropolitan,2.5579313052561737e-06
shot,2.5579313052561737e-06
listed,2.5579313052561737e-06
spiral,2.5579313052561737e-06
consecutive,2.5579313052561737e-06
sleazy,2.5579313052561737e-06
snobbish,2.5579313052561737e-06
disruptive,2.5579313052561737e-06
miserly,2.5579313052561737e-06
wasted,2.5579313052561737e-06
furnished,2.5579313052561737e-06
compliant,2.5579313052561737e-06
auto-pay,2.5579313052561737e-06
hopeless,2.5579313052561737e-06
truthful,2.5579313052561737e-06
unintentional,2.5579313052561737e-06
non-veg,2.5579313052561737e-06
doubtful,2.5579313052561737e-06
observant,2.5579313052561737e-06
outback,2.5579313052561737e-06
unattentive,2.5579313052561737e-06
graphic,2.5579313052561737e-06
fatter,2.5579313052561737e-06
kbbq,2.5579313052561737e-06
viscous,2.5579313052561737e-06
nope,2.5579313052561737e-06
abandoned,2.5579313052561737e-06
hairy,2.5579313052561737e-06
overprice,2.5579313052561737e-06
woozy,2.5579313052561737e-06
conscientious,2.5579313052561737e-06
unwarranted,2.5579313052561737e-06
excess,2.5579313052561737e-06
purposeful,2.5579313052561737e-06
thinnest,2.5579313052561737e-06
vocal,2.5579313052561737e-06
tastless,2.5579313052561737e-06
pinot,2.5579313052561737e-06
spartan,2.5579313052561737e-06
slick,2.5579313052561737e-06
scruffy,2.5579313052561737e-06
crass,2.5579313052561737e-06
grade,2.5579313052561737e-06
healthiest,2.5579313052561737e-06
hurray,2.5579313052561737e-06
automated,2.5579313052561737e-06
coherent,2.5579313052561737e-06
self-proclaimed,2.5579313052561737e-06
43rd,2.5579313052561737e-06
ultrasound,2.5579313052561737e-06
boisterous,2.5579313052561737e-06
stranded,2.5579313052561737e-06
b,2.5579313052561737e-06
blustery,2.5579313052561737e-06
median,2.5579313052561737e-06
unkept,2.5579313052561737e-06
deceitful,2.5579313052561737e-06
velvet,2.5579313052561737e-06
crucial,2.5579313052561737e-06
overworked,2.5579313052561737e-06
disheartening,2.5579313052561737e-06
unkind,2.5579313052561737e-06
unseen,2.5579313052561737e-06
strenuous,2.5579313052561737e-06
furthest,2.5579313052561737e-06
lollypop,2.5579313052561737e-06
grown,2.5579313052561737e-06
paltry,2.5579313052561737e-06
negligible,2.5579313052561737e-06
cookie-cutter,2.5579313052561737e-06
characteristic,2.5579313052561737e-06
long-haired,2.5579313052561737e-06
sporadic,2.5579313052561737e-06
over-battered,2.5579313052561737e-06
experienced,2.5579313052561737e-06
dinky,2.5579313052561737e-06
lanky,2.5579313052561737e-06
funnier,2.5579313052561737e-06
unsavory,2.5579313052561737e-06
superficial,2.5579313052561737e-06
contagious,2.5579313052561737e-06
tuesday,2.5579313052561737e-06
wrinkled,2.5579313052561737e-06
cool.,2.5579313052561737e-06
autistic,2.5579313052561737e-06
nauseated,2.5579313052561737e-06
pesky,2.5579313052561737e-06
lifelong,2.5579313052561737e-06
brownish,2.5579313052561737e-06
spinal,2.5579313052561737e-06
agreed,2.5579313052561737e-06
microscopic,2.5579313052561737e-06
ingenious,2.5579313052561737e-06
parched,2.5579313052561737e-06
greyish,2.5579313052561737e-06
12th,2.5579313052561737e-06
posted,2.5579313052561737e-06
stoic,2.5579313052561737e-06
wealthy,2.5579313052561737e-06
tougher,2.5579313052561737e-06
manageable,2.5579313052561737e-06
distressing,2.5579313052561737e-06
incapable,2.5579313052561737e-06
gay,2.5579313052561737e-06
outpatient,2.5579313052561737e-06
trippin,2.5579313052561737e-06
blackberry,2.5579313052561737e-06
compulsive,2.5579313052561737e-06
rest,2.5579313052561737e-06
up-sell,2.5579313052561737e-06
all-day,2.5579313052561737e-06
suggested,2.5579313052561737e-06
funner,2.5579313052561737e-06
2pm,2.5579313052561737e-06
burnt,2.538521800055168e-06
sanitary,2.4093730860148537e-06
adult,2.4093730860148537e-06
collard,2.214215408841884e-06
mine,2.214215408841884e-06
prior,2.144287866418504e-06
lowest,2.144287866418504e-06
17th,2.144287866418504e-06
unappetizing,2.1396799935189917e-06
far,2.1396799935189917e-06
faithful,2.1396799935189917e-06
updated,2.1396799935189917e-06
behold,2.1396799935189917e-06
imo,2.1396799935189917e-06
evident,2.1396799935189917e-06
mysterious,2.1396799935189917e-06
likely,2.019982103903683e-06
tiny,1.9412529196668775e-06
tacky,1.6062487240099026e-06
fastest,1.6062487240099026e-06
tough,1.578918589803082e-06
precious,1.5057558941328602e-06
oral,1.479746743129325e-06
dusty,1.479746743129325e-06
immature,1.479746743129325e-06
undivided,1.479746743129325e-06
twisted,1.479746743129325e-06
antique,1.479746743129325e-06
chilled,1.479746743129325e-06
6pm,1.479746743129325e-06
tragic,1.479746743129325e-06
tedious,1.479746743129325e-06
fluorescent,1.479746743129325e-06
judgmental,1.479746743129325e-06
requested,1.479746743129325e-06
hooray,1.479746743129325e-06
arbitrary,1.479746743129325e-06
respective,1.479746743129325e-06
pitiful,1.479746743129325e-06
collective,1.479746743129325e-06
improper,1.479746743129325e-06
underdressed,1.479746743129325e-06
prone,1.479746743129325e-06
mental,1.479746743129325e-06
plum,1.479746743129325e-06
gastric,1.479746743129325e-06
obscure,1.479746743129325e-06
abrasive,1.479746743129325e-06
bent,1.479746743129325e-06
dreary,1.479746743129325e-06
on-time,1.479746743129325e-06
palm,1.479746743129325e-06
dreadful,1.479746743129325e-06
express,1.479746743129325e-06
continuous,1.479746743129325e-06
urinary,1.479746743129325e-06
unused,1.479746743129325e-06
discernible,1.479746743129325e-06
irrelevant,1.479746743129325e-06
steamy,1.479746743129325e-06
lacklustre,1.479746743129325e-06
scant,1.479746743129325e-06
crabby,1.479746743129325e-06
viable,1.479746743129325e-06
intensive,1.479746743129325e-06
yearly,1.479746743129325e-06
unwelcoming,1.479746743129325e-06
kool-aid,1.479746743129325e-06
chimichanga,1.479746743129325e-06
none,1.479746743129325e-06
taro,1.479746743129325e-06
precooked,1.479746743129325e-06
hurt,1.479746743129325e-06
idiotic,1.479746743129325e-06
slightest,1.479746743129325e-06
minuscule,1.479746743129325e-06
imho,1.479746743129325e-06
irate,1.479746743129325e-06
overrated,1.479746743129325e-06
scariest,1.479746743129325e-06
old-fashioned,1.479746743129325e-06
unattended,1.479746743129325e-06
advisable,1.479746743129325e-06
toughest,1.479746743129325e-06
maple,1.479746743129325e-06
laminated,1.479746743129325e-06
bottomless,1.479746743129325e-06
rampant,1.479746743129325e-06
autoimmune,1.479746743129325e-06
hideous,1.479746743129325e-06
angled,1.479746743129325e-06
phoenix,1.479746743129325e-06
upgraded,1.479746743129325e-06
disinterested,1.479746743129325e-06
comical,1.479746743129325e-06
suspect,1.479746743129325e-06
smug,1.479746743129325e-06
complacent,1.479746743129325e-06
hard-pressed,1.479746743129325e-06
lackadaisical,1.479746743129325e-06
overnight,1.479746743129325e-06
devoid,1.4295252442790026e-06
clay,1.4295252442790026e-06
ashamed,1.4295252442790026e-06
akin,1.4295252442790026e-06
lit,1.4295252442790026e-06
residential,1.4295252442790026e-06
stringy,1.4295252442790026e-06
national,1.4295252442790026e-06
visual,1.4295252442790026e-06
impatient,1.4295252442790026e-06
humid,1.4295252442790026e-06
satisfactory,1.4295252442790026e-06
unwelcome,1.4295252442790026e-06
farther,1.4295252442790026e-06
mongolian,1.3893353431333335e-06
doughy,1.269260900027584e-06
silly,1.269260900027584e-06
industrial,1.0311615747091867e-06
friendlier,9.145676273090162e-07
brief,9.145676273090162e-07
blind,9.145676273090162e-07
interior,8.031243620049513e-07
bloody,8.031243620049513e-07
supportive,8.031243620049513e-07
well,8.031243620049513e-07
sober,8.031243620049513e-07
equivalent,8.031243620049513e-07
functional,8.031243620049513e-07
identical,8.031243620049513e-07
non,7.283690365662134e-07
overcrowded,7.147626221395013e-07
oriented,7.147626221395013e-07
frat,7.147626221395013e-07
brother-in-law,7.147626221395013e-07
chronic,7.147626221395013e-07
alone,7.147626221395013e-07
singular,7.147626221395013e-07
uncooked,7.147626221395013e-07
scottish,7.147626221395013e-07
kindest,7.147626221395013e-07
windy,7.147626221395013e-07
covered,7.147626221395013e-07
overweight,7.147626221395013e-07
neon,7.147626221395013e-07
alternate,7.147626221395013e-07
poorer,7.147626221395013e-07
inevitable,7.147626221395013e-07
elusive,7.147626221395013e-07
rowdy,7.147626221395013e-07
hangry,7.147626221395013e-07
quickest,7.147626221395013e-07
arabic,7.147626221395013e-07
selfish,7.147626221395013e-07
sayin,7.147626221395013e-07
spicey,7.147626221395013e-07
grouchy,7.147626221395013e-07
disabled,7.147626221395013e-07
darker,7.147626221395013e-07
under-seasoned,7.147626221395013e-07
oblivious,7.147626221395013e-07
legitimate,7.147626221395013e-07
consistant,7.147626221395013e-07
couple,7.147626221395013e-07
multi,7.147626221395013e-07
po,7.147626221395013e-07
mandatory,7.147626221395013e-07
invisible,7.147626221395013e-07
subsequent,7.147626221395013e-07
serviceable,7.147626221395013e-07
caucasian,7.147626221395013e-07
hardcore,7.147626221395013e-07
evil,7.147626221395013e-07
guaranteed,7.147626221395013e-07
nowhere,7.147626221395013e-07
juicier,7.147626221395013e-07
trusted,7.147626221395013e-07
flimsy,7.147626221395013e-07
probable,7.147626221395013e-07
deep-fried,7.147626221395013e-07
impersonal,7.147626221395013e-07
bummer,7.147626221395013e-07
unimportant,7.147626221395013e-07
wintermelon,7.147626221395013e-07
sandy,7.147626221395013e-07
blunt,7.147626221395013e-07
practical,7.147626221395013e-07
24-hour,7.147626221395013e-07
30th,7.147626221395013e-07
pointless,7.147626221395013e-07
underneath,7.147626221395013e-07
youngest,7.147626221395013e-07
selective,7.147626221395013e-07
aback,7.147626221395013e-07
christian,7.147626221395013e-07
unfresh,7.147626221395013e-07
yelp,6.873707279542032e-07
sub-par,6.069741971385111e-07
drunk,5.665505598083977e-07
unsure,4.855793577108089e-07
opposite,3.641845182831067e-07
international,3.641845182831067e-07
skinny,3.641845182831067e-07
legendary,2.4278967885540445e-07
electronic,2.4278967885540445e-07
finest,2.4278967885540445e-07
unknown,2.4278967885540445e-07
brutal,2.4278967885540445e-07
unreasonable,2.4278967885540445e-07
tasteful,2.4278967885540445e-07
dingy,2.4278967885540445e-07
ripe,2.4278967885540445e-07
straight,2.052145644947128e-07
petty,1.2139483942770223e-07
teenage,1.2139483942770223e-07
medium-rare,1.2139483942770223e-07
edgy,1.2139483942770223e-07
overdone,1.2139483942770223e-07
logical,1.2139483942770223e-07
miniature,1.2139483942770223e-07
cardboard,1.2139483942770223e-07
dramatic,1.2139483942770223e-07
icky,1.2139483942770223e-07
cracked,1.2139483942770223e-07
texas,1.2139483942770223e-07
flavourless,1.2139483942770223e-07
comprehensive,1.2139483942770223e-07
tomorrow,1.2139483942770223e-07
weirdest,1.2139483942770223e-07
gloppy,1.2139483942770223e-07
cosmetic,1.2139483942770223e-07
reluctant,1.2139483942770223e-07
conducive,1.2139483942770223e-07
mobile,1.2139483942770223e-07
mani-pedi,1.2139483942770223e-07
dutch,1.2139483942770223e-07
recognizable,1.2139483942770223e-07
suburban,1.2139483942770223e-07
automatic,1.2139483942770223e-07
-good,1.2139483942770223e-07
filipino,1.2139483942770223e-07
aloha,1.2139483942770223e-07
educated,1.2139483942770223e-07
spongy,1.2139483942770223e-07
half-full,1.2139483942770223e-07
unsatisfactory,1.2139483942770223e-07
olive,1.2139483942770223e-07
americanized,1.2139483942770223e-07
abusive,1.2139483942770223e-07
religious,1.2139483942770223e-07
physical,8.550925981284815e-08
afghan,-3.337826146941296e-08
individual,-6.675652293882591e-08
primary,-1.5066449655096794e-07
imperial,-1.5066449655096794e-07
lackluster,-1.5066449655096794e-07
borderline,-2.6409469873273424e-07
significant,-2.6409469873273424e-07
lesser,-2.6409469873273424e-07
justice,-2.6409469873273424e-07
asleep,-2.6409469873273424e-07
5-star,-2.6409469873273424e-07
aside,-3.3549780799641795e-07
mature,-3.634219399873475e-07
bi,-3.634219399873475e-07
mani/pedi,-3.634219399873475e-07
pristine,-3.634219399873475e-07
sassy,-3.634219399873475e-07
heated,-3.634219399873475e-07
soupy,-3.634219399873475e-07
cranky,-3.634219399873475e-07
inner,-3.634219399873475e-07
infamous,-3.634219399873475e-07
keen,-3.634219399873475e-07
sizable,-3.634219399873475e-07
realistic,-3.634219399873475e-07
dull,-3.634219399873475e-07
drab,-3.634219399873475e-07
calamari,-3.634219399873475e-07
secret,-3.634219399873475e-07
well-done,-3.634219399873475e-07
round,-3.634219399873475e-07
dimensional,-3.634219399873475e-07
musical,-3.634219399873475e-07
10th,-3.634219399873475e-07
dynamic,-3.634219399873475e-07
sautéed,-3.634219399873475e-07
cautious,-3.634219399873475e-07
dire,-3.634219399873475e-07
tart,-3.634219399873475e-07
shwarma,-3.634219399873475e-07
front,-3.692169121362343e-07
early,-3.8520962471870074e-07
carne,-4.1627299206287325e-07
mid,-4.1627299206287325e-07
noisy,-4.5199348965289836e-07
natural,-6.026579862038717e-07
flaky,-6.34290806338058e-07
bahn,-7.26843879974695e-07
handy,-7.26843879974695e-07
added,-7.26843879974695e-07
greater,-7.26843879974695e-07
equal,-7.26843879974695e-07
outdated,-7.26843879974695e-07
chopped,-7.26843879974695e-07
vegetarian/vegan,-7.733286863571768e-07
stinky,-7.733286863571768e-07
softer,-7.733286863571768e-07
flexible,-7.733286863571768e-07
wee,-7.733286863571768e-07
yay,-7.733286863571768e-07
disposable,-7.733286863571768e-07
mistaken,-7.733286863571768e-07
ironic,-7.733286863571768e-07
tolerable,-7.733286863571768e-07
sucky,-7.733286863571768e-07
crystal,-7.733286863571768e-07
stronger,-7.733286863571768e-07
even,-7.733286863571768e-07
plus,-7.733286863571768e-07
weary,-7.733286863571768e-07
hello,-7.733286863571768e-07
unappealing,-7.733286863571768e-07
alike,-7.733286863571768e-07
dear,-7.733286863571768e-07
challenging,-7.733286863571768e-07
senior,-7.733286863571768e-07
colder,-7.733286863571768e-07
literal,-7.733286863571768e-07
silent,-7.733286863571768e-07
ish,-7.733286863571768e-07
social,-8.99804518226891e-07
funky,-1.0010015157443695e-06
tangy,-1.0010015157443695e-06
understandable,-1.0010015157443695e-06
pre-made,-1.0902658199620435e-06
star,-1.0902658199620435e-06
worthy,-1.0902658199620435e-06
bizarre,-1.1284060609771713e-06
trustworthy,-1.1284060609771713e-06
concerned,-1.1284060609771713e-06
wacky,-1.1284060609771713e-06
easiest,-1.1284060609771713e-06
official,-1.1284060609771713e-06
overdue,-1.1284060609771713e-06
respectable,-1.1284060609771713e-06
sympathetic,-1.1284060609771713e-06
puffy,-1.1284060609771713e-06
fav,-1.1284060609771713e-06
staple,-1.1284060609771713e-06
neapolitan,-1.1284060609771713e-06
unbearable,-1.1284060609771713e-06
clever,-1.1284060609771713e-06
protective,-1.1284060609771713e-06
malaysian,-1.152531861498458e-06
empathetic,-1.152531861498458e-06
scrambled,-1.152531861498458e-06
luxury,-1.152531861498458e-06
breaded,-1.152531861498458e-06
younger,-1.1645142906558002e-06
1st,-1.2097772631260595e-06
watery,-1.2097772631260595e-06
damn,-1.268581612676116e-06
important,-1.436323532797537e-06
crowded,-1.441606502114197e-06
sufficient,-1.441606502114197e-06
jambalaya,-1.441606502114197e-06
stained,-1.441606502114197e-06
safer,-1.441606502114197e-06
whipped,-1.441606502114197e-06
uncommon,-1.441606502114197e-06
sterile,-1.441606502114197e-06
old-school,-1.441606502114197e-06
adjacent,-1.441606502114197e-06
sharp,-1.441606502114197e-06
nearest,-1.441606502114197e-06
sheer,-1.441606502114197e-06
brave,-1.441606502114197e-06
s,-1.441606502114197e-06
independent,-1.441606502114197e-06
partial,-1.441606502114197e-06
themed,-1.441606502114197e-06
drunken,-1.441606502114197e-06
transparent,-1.441606502114197e-06
ecstatic,-1.441606502114197e-06
culinary,-1.5215811819375806e-06
enthusiastic,-1.5215811819375806e-06
underwhelming,-1.5215811819375806e-06
scary,-1.5215811819375806e-06
spotless,-1.5215811819375806e-06
warmer,-1.5215811819375806e-06
standout,-1.5466573727143536e-06
high-end,-1.5466573727143536e-06
formal,-1.5466573727143536e-06
complicated,-1.5466573727143536e-06
oldest,-1.7217738436889703e-06
annual,-1.7217738436889703e-06
satisfied,-1.7217738436889703e-06
stiff,-1.7217738436889703e-06
fast-food,-1.7217738436889703e-06
mere,-1.7217738436889703e-06
roomy,-1.7217738436889703e-06
split,-1.7217738436889703e-06
grumpy,-1.7217738436889703e-06
confusing,-1.7217738436889703e-06
forgettable,-1.7217738436889703e-06
unhealthy,-1.7217738436889703e-06
precise,-1.7217738436889703e-06
appetizing,-1.7217738436889703e-06
circular,-1.7217738436889703e-06
conscious,-1.7217738436889703e-06
elite,-1.7217738436889703e-06
unfortunate,-1.731071441652759e-06
shy,-1.913579445398293e-06
vintage,-1.913579445398293e-06
substantial,-1.913579445398293e-06
immediate,-1.9307678446863635e-06
remarkable,-1.97521603248304e-06
sweetest,-1.97521603248304e-06
mellow,-1.97521603248304e-06
n,-1.97521603248304e-06
intense,-1.97521603248304e-06
pita,-1.97521603248304e-06
belgian,-1.97521603248304e-06
sore,-1.97521603248304e-06
cantonese,-1.97521603248304e-06
private,-2.1688937952571437e-06
native,-2.20659062310402e-06
military,-2.20659062310402e-06
flavored,-2.20659062310402e-06
dependable,-2.20659062310402e-06
busiest,-2.20659062310402e-06
specific,-2.2217197639659077e-06
halal,-2.2568121219543427e-06
tastier,-2.2568121219543427e-06
44th,-2.2568121219543427e-06
iced,-2.3199860590715304e-06
competent,-2.3199860590715304e-06
appreciative,-2.4194346138659016e-06
preferred,-2.4194346138659016e-06
chatty,-2.4194346138659016e-06
suitable,-2.4194346138659016e-06
thirsty,-2.4194346138659016e-06
active,-2.4194346138659016e-06
vibrant,-2.4194346138659016e-06
newest,-2.4194346138659016e-06
gonna,-2.459505450226857e-06
hefty,-2.579229661812403e-06
lame,-2.579229661812403e-06
quicker,-2.6164973694738497e-06
portuguese,-2.6164973694738497e-06
wild,-2.6164973694738497e-06
uptown,-2.6164973694738497e-06
notorious,-2.6164973694738497e-06
distinct,-2.6164973694738497e-06
fashioned,-2.6164973694738497e-06
effective,-2.6164973694738497e-06
catfish,-2.6164973694738497e-06
needed,-2.6164973694738497e-06
custom,-2.675191391326864e-06
4th,-2.6910944110685725e-06
canadian,-2.6910944110685725e-06
ordinary,-2.6910944110685725e-06
bottled,-2.7999584058158194e-06
creepy,-2.7999584058158194e-06
shiny,-2.7999584058158194e-06
homey,-2.7999584058158194e-06
excessive,-2.7999584058158194e-06
complementary,-2.7999584058158194e-06
funny,-2.8363735062042344e-06
personal,-2.8363735062042344e-06
stingy,-2.883213004228394e-06
reminiscent,-2.971574744093844e-06
brilliant,-2.971574744093844e-06
hottest,-2.971574744093844e-06
chaotic,-2.971574744093844e-06
endless,-2.971574744093844e-06
considerate,-2.971574744093844e-06
lone,-2.971574744093844e-06
narrow,-3.0457034997777473e-06
mashed,-3.0843206439070883e-06
latin,-3.093314745428707e-06
tad,-3.132783514022874e-06
square,-3.132783514022874e-06
pulled,-3.132783514022874e-06
busier,-3.132783514022874e-06
retro,-3.132783514022874e-06
handmade,-3.132783514022874e-06
delicate,-3.132783514022874e-06
guilty,-3.1707565788787522e-06
highest,-3.1707565788787522e-06
mushy,-3.2707974598861306e-06
sweeter,-3.2847751852308694e-06
largest,-3.2847751852308694e-06
thoughtful,-3.2847751852308694e-06
passable,-3.2847751852308694e-06
soothing,-3.2847751852308694e-06
sparse,-3.2847751852308694e-06
wooden,-3.2847751852308694e-06
fond,-3.2847751852308694e-06
limited,-3.4098730679045325e-06
extraordinary,-3.4285469725560483e-06
cleanest,-3.4285469725560483e-06
successful,-3.4435476873779406e-06
central,-3.4435476873779406e-06
latest,-3.4812352409720158e-06
former,-3.4812352409720158e-06
